Date;Time;Global_active_power;Global_reactive_power;Voltage;Global_intensity;Sub_metering_1;Sub_metering_2;Sub_metering_3
1/2/2007;23:39:00;1.310;0.000;242.870;5.400;0.000;0.000;18.000
1/2/2007;23:40:00;1.316;0.000;243.350;5.400;0.000;0.000;18.000
1/2/2007;23:41:00;1.310;0.000;242.870;5.400;0.000;0.000;18.000
1/2/2007;23:42:00;1.312;0.000;243.030;5.400;0.000;0.000;18.000
1/2/2007;23:43:00;1.314;0.000;243.190;5.400;0.000;0.000;19.000
1/2/2007;23:44:00;1.350;0.000;243.250;5.400;0.000;0.000;18.000
1/2/2007;23:45:00;1.494;0.000;242.580;6.000;0.000;0.000;18.000
1/2/2007;23:46:00;1.388;0.000;242.460;5.600;0.000;0.000;18.000
1/2/2007;23:47:00;1.442;0.000;242.350;5.800;0.000;0.000;18.000
1/2/2007;23:48:00;1.480;0.000;242.330;6.000;0.000;0.000;18.000
1/2/2007;23:49:00;1.422;0.000;242.580;5.800;0.000;0.000;18.000
1/2/2007;23:50:00;1.314;0.000;242.810;5.400;0.000;0.000;18.000
1/2/2007;23:51:00;1.318;0.000;243.270;5.400;0.000;0.000;18.000
1/2/2007;23:52:00;1.328;0.000;244.070;5.400;0.000;0.000;18.000
1/2/2007;23:53:00;1.326;0.000;243.920;5.400;0.000;0.000;18.000
1/2/2007;23:54:00;1.326;0.000;243.970;5.400;0.000;0.000;18.000
1/2/2007;23:55:00;1.318;0.000;243.200;5.400;0.000;0.000;18.000
1/2/2007;23:56:00;1.316;0.000;243.040;5.400;0.000;0.000;19.000
1/2/2007;23:57:00;1.316;0.000;243.070;5.400;0.000;0.000;18.000
1/2/2007;23:58:00;1.320;0.000;243.260;5.400;0.000;0.000;18.000
1/2/2007;23:59:00;1.320;0.000;243.280;5.400;0.000;0.000;18.000
2/2/2007;00:00:00;1.314;0.000;242.770;5.400;0.000;0.000;18.000
2/2/2007;00:01:00;1.410;0.088;242.540;5.800;0.000;0.000;18.000
2/2/2007;00:02:00;1.416;0.114;242.220;5.800;0.000;0.000;18.000
2/2/2007;00:03:00;1.412;0.114;242.160;5.800;0.000;0.000;18.000
2/2/2007;00:04:00;1.410;0.114;242.060;5.800;0.000;0.000;18.000
2/2/2007;00:05:00;1.400;0.110;241.390;5.800;0.000;0.000;18.000
2/2/2007;00:06:00;1.412;0.116;242.540;5.800;0.000;0.000;18.000
2/2/2007;00:07:00;1.418;0.120;243.340;5.800;0.000;0.000;18.000
2/2/2007;00:08:00;1.418;0.120;243.400;5.800;0.000;0.000;18.000
2/2/2007;00:09:00;1.480;0.186;243.170;6.000;0.000;0.000;18.000
2/2/2007;00:10:00;1.484;0.222;242.710;6.200;0.000;0.000;18.000
2/2/2007;00:11:00;1.484;0.222;242.740;6.200;0.000;0.000;18.000
2/2/2007;00:12:00;1.482;0.220;242.710;6.000;0.000;0.000;18.000
2/2/2007;00:13:00;1.484;0.222;243.070;6.200;0.000;0.000;18.000
2/2/2007;00:14:00;1.484;0.222;243.080;6.000;0.000;0.000;18.000
2/2/2007;00:15:00;1.480;0.222;243.020;6.000;0.000;0.000;18.000
2/2/2007;00:16:00;1.430;0.154;242.800;5.800;0.000;0.000;18.000
2/2/2007;00:17:00;1.378;0.084;242.430;5.600;0.000;0.000;18.000
2/2/2007;00:18:00;1.380;0.084;242.770;5.600;0.000;0.000;18.000
2/2/2007;00:19:00;1.380;0.084;242.750;5.600;0.000;0.000;18.000
2/2/2007;00:20:00;1.370;0.076;242.360;5.600;0.000;0.000;18.000
2/2/2007;00:21:00;1.308;0.000;242.490;5.400;0.000;0.000;18.000
2/2/2007;00:22:00;1.308;0.000;242.470;5.400;0.000;0.000;18.000
2/2/2007;00:23:00;1.308;0.000;242.370;5.400;0.000;0.000;18.000
2/2/2007;00:24:00;1.302;0.000;241.930;5.400;0.000;0.000;18.000
2/2/2007;00:25:00;1.168;0.000;242.110;5.000;0.000;0.000;17.000
2/2/2007;00:26:00;0.228;0.000;243.670;1.000;0.000;0.000;0.000
2/2/2007;00:27:00;0.228;0.000;243.960;1.000;0.000;0.000;0.000
2/2/2007;00:28:00;0.230;0.000;244.930;1.000;0.000;0.000;0.000
2/2/2007;00:29:00;0.230;0.000;244.900;1.000;0.000;0.000;0.000
2/2/2007;00:30:00;0.228;0.000;244.560;1.000;0.000;0.000;0.000
2/2/2007;00:31:00;0.228;0.000;244.160;1.000;0.000;0.000;0.000
2/2/2007;00:32:00;0.228;0.000;243.810;1.000;0.000;0.000;0.000
2/2/2007;00:33:00;0.228;0.000;244.160;1.000;0.000;0.000;0.000
2/2/2007;00:34:00;0.230;0.000;244.780;1.000;0.000;0.000;0.000
2/2/2007;00:35:00;0.230;0.000;244.710;1.000;0.000;0.000;0.000
2/2/2007;00:36:00;0.228;0.000;244.460;1.000;0.000;0.000;0.000
2/2/2007;00:37:00;0.226;0.000;243.650;1.000;0.000;0.000;0.000
2/2/2007;00:38:00;0.226;0.000;243.130;1.000;0.000;0.000;0.000
2/2/2007;00:39:00;0.226;0.000;243.170;1.000;0.000;0.000;0.000
2/2/2007;00:40:00;0.224;0.000;242.420;1.000;0.000;0.000;0.000
2/2/2007;00:41:00;0.310;0.078;241.840;1.400;0.000;0.000;0.000
2/2/2007;00:42:00;0.332;0.118;241.410;1.400;0.000;0.000;0.000
2/2/2007;00:43:00;0.330;0.122;242.380;1.400;0.000;0.000;0.000
2/2/2007;00:44:00;0.330;0.122;242.380;1.400;0.000;0.000;0.000
2/2/2007;00:45:00;0.328;0.124;242.270;1.400;0.000;0.000;0.000
2/2/2007;00:46:00;0.326;0.124;242.330;1.400;0.000;0.000;0.000
2/2/2007;00:47:00;0.326;0.124;242.760;1.400;0.000;0.000;0.000
2/2/2007;00:48:00;0.324;0.122;242.320;1.400;0.000;0.000;0.000
2/2/2007;00:49:00;0.322;0.122;242.160;1.400;0.000;0.000;0.000
2/2/2007;00:50:00;0.322;0.124;242.370;1.400;0.000;0.000;0.000
2/2/2007;00:51:00;0.322;0.128;243.120;1.400;0.000;0.000;0.000
2/2/2007;00:52:00;0.320;0.126;242.940;1.400;0.000;0.000;0.000
2/2/2007;00:53:00;0.384;0.190;242.600;1.800;0.000;0.000;0.000
2/2/2007;00:54:00;0.394;0.226;241.720;1.800;0.000;0.000;0.000
2/2/2007;00:55:00;0.394;0.224;241.740;1.800;0.000;0.000;0.000
2/2/2007;00:56:00;0.334;0.140;241.900;1.400;0.000;0.000;0.000
2/2/2007;00:57:00;0.300;0.092;242.280;1.200;0.000;0.000;0.000
2/2/2007;00:58:00;0.300;0.094;242.520;1.200;0.000;0.000;0.000
2/2/2007;00:59:00;0.296;0.092;241.910;1.200;0.000;0.000;0.000
2/2/2007;01:00:00;0.390;0.214;241.980;1.800;0.000;0.000;0.000
2/2/2007;01:01:00;0.378;0.216;241.960;1.800;0.000;1.000;0.000
2/2/2007;01:02:00;0.376;0.218;242.100;1.800;0.000;2.000;0.000
2/2/2007;01:03:00;0.376;0.216;242.040;1.800;0.000;1.000;0.000
2/2/2007;01:04:00;0.340;0.160;241.940;1.600;0.000;1.000;0.000
2/2/2007;01:05:00;0.306;0.108;241.480;1.400;0.000;2.000;0.000
2/2/2007;01:06:00;0.306;0.108;241.590;1.400;0.000;1.000;0.000
2/2/2007;01:07:00;0.306;0.108;241.510;1.400;0.000;2.000;0.000
2/2/2007;01:08:00;0.306;0.108;241.740;1.400;0.000;1.000;0.000
2/2/2007;01:09:00;0.306;0.112;242.430;1.400;0.000;1.000;0.000
2/2/2007;01:10:00;0.308;0.114;242.920;1.400;0.000;2.000;0.000
2/2/2007;01:11:00;0.306;0.112;242.710;1.400;0.000;1.000;0.000
2/2/2007;01:12:00;0.306;0.112;242.680;1.400;0.000;1.000;0.000
2/2/2007;01:13:00;0.308;0.120;244.080;1.400;0.000;2.000;0.000
2/2/2007;01:14:00;0.306;0.120;244.060;1.400;0.000;1.000;0.000
2/2/2007;01:15:00;0.306;0.118;243.980;1.400;0.000;1.000;0.000
2/2/2007;01:16:00;0.304;0.118;243.670;1.400;0.000;2.000;0.000
2/2/2007;01:17:00;0.302;0.116;243.380;1.400;0.000;1.000;0.000
2/2/2007;01:18:00;0.300;0.112;242.750;1.200;0.000;1.000;0.000
2/2/2007;01:19:00;0.300;0.112;242.740;1.200;0.000;2.000;0.000
2/2/2007;01:20:00;0.296;0.108;241.400;1.200;0.000;1.000;0.000
2/2/2007;01:21:00;0.372;0.186;241.410;1.800;0.000;1.000;0.000
2/2/2007;01:22:00;0.406;0.242;241.470;2.000;0.000;1.000;0.000
2/2/2007;01:23:00;0.400;0.240;241.090;1.800;0.000;1.000;0.000
2/2/2007;01:24:00;0.400;0.244;241.630;1.800;0.000;2.000;0.000
2/2/2007;01:25:00;0.398;0.242;241.520;1.800;0.000;1.000;0.000
2/2/2007;01:26:00;0.396;0.242;241.570;1.800;0.000;1.000;0.000
2/2/2007;01:27:00;0.394;0.242;241.420;1.800;0.000;1.000;0.000
2/2/2007;01:28:00;0.392;0.244;241.690;1.800;0.000;1.000;0.000
2/2/2007;01:29:00;0.390;0.242;241.490;1.800;0.000;2.000;0.000
2/2/2007;01:30:00;0.388;0.242;241.410;1.800;0.000;1.000;0.000
2/2/2007;01:31:00;0.358;0.188;241.430;1.600;0.000;1.000;0.000
2/2/2007;01:32:00;0.318;0.122;241.820;1.400;0.000;0.000;0.000
2/2/2007;01:33:00;0.316;0.122;241.820;1.400;0.000;0.000;0.000
2/2/2007;01:34:00;0.318;0.122;242.190;1.400;0.000;0.000;0.000
2/2/2007;01:35:00;0.318;0.124;242.580;1.400;0.000;0.000;0.000
2/2/2007;01:36:00;0.254;0.000;242.620;1.000;0.000;0.000;0.000
2/2/2007;01:37:00;0.222;0.000;241.760;1.000;0.000;0.000;0.000
2/2/2007;01:38:00;0.312;0.086;241.290;1.400;0.000;0.000;0.000
2/2/2007;01:39:00;0.298;0.090;241.470;1.200;0.000;0.000;0.000
2/2/2007;01:40:00;0.300;0.090;241.570;1.200;0.000;0.000;0.000
2/2/2007;01:41:00;0.300;0.092;241.950;1.200;0.000;0.000;0.000
2/2/2007;01:42:00;0.298;0.092;241.810;1.200;0.000;0.000;0.000
2/2/2007;01:43:00;0.296;0.090;241.830;1.200;0.000;0.000;0.000
2/2/2007;01:44:00;0.296;0.092;242.270;1.200;0.000;0.000;0.000
2/2/2007;01:45:00;0.296;0.094;242.560;1.200;0.000;0.000;0.000
2/2/2007;01:46:00;0.294;0.094;242.740;1.200;0.000;0.000;0.000
2/2/2007;01:47:00;0.294;0.096;243.060;1.200;0.000;0.000;0.000
2/2/2007;01:48:00;0.272;0.062;243.210;1.200;0.000;0.000;0.000
2/2/2007;01:49:00;0.224;0.000;243.080;1.000;0.000;0.000;0.000
2/2/2007;01:50:00;0.224;0.000;242.610;1.000;0.000;0.000;0.000
2/2/2007;01:51:00;0.224;0.000;242.350;1.000;0.000;0.000;0.000
2/2/2007;01:52:00;0.222;0.000;242.050;1.000;0.000;0.000;0.000
2/2/2007;01:53:00;0.222;0.000;241.820;1.000;0.000;0.000;0.000
2/2/2007;01:54:00;0.224;0.000;242.440;1.000;0.000;0.000;0.000
2/2/2007;01:55:00;0.224;0.000;242.400;1.000;0.000;0.000;0.000
2/2/2007;01:56:00;0.222;0.000;242.070;1.000;0.000;0.000;0.000
2/2/2007;01:57:00;0.220;0.000;240.970;1.000;0.000;0.000;0.000
2/2/2007;01:58:00;0.220;0.000;241.300;1.000;0.000;0.000;0.000
2/2/2007;01:59:00;0.220;0.000;240.920;1.000;0.000;0.000;0.000
2/2/2007;02:00:00;0.220;0.000;241.160;1.000;0.000;0.000;0.000
2/2/2007;02:01:00;0.262;0.000;242.710;1.200;0.000;0.000;0.000
2/2/2007;02:02:00;0.338;0.130;243.460;1.400;0.000;0.000;0.000
2/2/2007;02:03:00;0.334;0.132;243.880;1.400;0.000;0.000;0.000
2/2/2007;02:04:00;0.332;0.130;243.730;1.400;0.000;0.000;0.000
2/2/2007;02:05:00;0.330;0.130;243.460;1.400;0.000;0.000;0.000
2/2/2007;02:06:00;0.328;0.130;243.530;1.400;0.000;0.000;0.000
2/2/2007;02:07:00;0.326;0.128;243.190;1.400;0.000;0.000;0.000
2/2/2007;02:08:00;0.326;0.128;243.140;1.400;0.000;0.000;0.000
2/2/2007;02:09:00;0.324;0.130;243.520;1.400;0.000;0.000;0.000
2/2/2007;02:10:00;0.324;0.134;244.220;1.400;0.000;0.000;0.000
2/2/2007;02:11:00;0.324;0.132;243.850;1.400;0.000;0.000;0.000
2/2/2007;02:12:00;0.322;0.130;243.560;1.400;0.000;0.000;0.000
2/2/2007;02:13:00;0.322;0.132;244.140;1.400;0.000;0.000;0.000
2/2/2007;02:14:00;0.322;0.132;244.160;1.400;0.000;0.000;0.000
2/2/2007;02:15:00;0.322;0.132;243.910;1.400;0.000;0.000;0.000
2/2/2007;02:16:00;0.278;0.070;243.780;1.200;0.000;0.000;0.000
2/2/2007;02:17:00;0.226;0.000;244.250;1.000;0.000;0.000;0.000
2/2/2007;02:18:00;0.230;0.000;245.380;1.000;0.000;0.000;0.000
2/2/2007;02:19:00;0.230;0.000;246.100;1.000;0.000;0.000;0.000
2/2/2007;02:20:00;0.232;0.000;246.570;1.000;0.000;0.000;0.000
2/2/2007;02:21:00;0.232;0.000;246.390;1.000;0.000;0.000;0.000
2/2/2007;02:22:00;0.306;0.084;245.730;1.400;0.000;0.000;0.000
2/2/2007;02:23:00;0.306;0.106;245.240;1.400;0.000;0.000;0.000
2/2/2007;02:24:00;0.306;0.106;245.160;1.400;0.000;0.000;0.000
2/2/2007;02:25:00;0.306;0.106;244.960;1.200;0.000;0.000;0.000
2/2/2007;02:26:00;0.306;0.106;245.060;1.400;0.000;0.000;0.000
2/2/2007;02:27:00;0.304;0.106;245.080;1.200;0.000;0.000;0.000
2/2/2007;02:28:00;0.302;0.104;244.640;1.200;0.000;0.000;0.000
2/2/2007;02:29:00;0.300;0.102;244.230;1.200;0.000;0.000;0.000
2/2/2007;02:30:00;0.298;0.102;244.340;1.200;0.000;0.000;0.000
2/2/2007;02:31:00;0.300;0.104;244.770;1.200;0.000;0.000;0.000
2/2/2007;02:32:00;0.274;0.066;245.350;1.200;0.000;0.000;0.000
2/2/2007;02:33:00;0.228;0.000;244.940;1.000;0.000;0.000;0.000
2/2/2007;02:34:00;0.226;0.000;243.890;1.000;0.000;0.000;0.000
2/2/2007;02:35:00;0.226;0.000;243.790;1.000;0.000;0.000;0.000
2/2/2007;02:36:00;0.228;0.000;244.720;1.000;0.000;0.000;0.000
2/2/2007;02:37:00;0.228;0.000;244.870;1.000;0.000;0.000;0.000
2/2/2007;02:38:00;0.228;0.000;244.820;1.000;0.000;0.000;0.000
2/2/2007;02:39:00;0.228;0.000;244.650;1.000;0.000;0.000;0.000
2/2/2007;02:40:00;0.226;0.000;243.870;1.000;0.000;0.000;0.000
2/2/2007;02:41:00;0.226;0.000;243.550;1.000;0.000;0.000;0.000
2/2/2007;02:42:00;0.338;0.114;243.690;1.600;0.000;0.000;0.000
2/2/2007;02:43:00;0.338;0.134;244.630;1.400;0.000;0.000;0.000
2/2/2007;02:44:00;0.334;0.136;244.630;1.400;0.000;0.000;0.000
2/2/2007;02:45:00;0.334;0.136;244.710;1.400;0.000;0.000;0.000
2/2/2007;02:46:00;0.332;0.134;244.650;1.400;0.000;0.000;0.000
2/2/2007;02:47:00;0.330;0.136;245.050;1.400;0.000;0.000;0.000
2/2/2007;02:48:00;0.328;0.132;244.390;1.400;0.000;0.000;0.000
2/2/2007;02:49:00;0.328;0.132;244.290;1.400;0.000;0.000;0.000
2/2/2007;02:50:00;0.326;0.132;244.340;1.400;0.000;0.000;0.000
2/2/2007;02:51:00;0.324;0.130;243.980;1.400;0.000;0.000;0.000
2/2/2007;02:52:00;0.324;0.132;244.190;1.400;0.000;0.000;0.000
2/2/2007;02:53:00;0.322;0.128;243.590;1.400;0.000;0.000;0.000
2/2/2007;02:54:00;0.322;0.132;244.430;1.400;0.000;0.000;0.000
2/2/2007;02:55:00;0.322;0.132;244.090;1.400;0.000;0.000;0.000
2/2/2007;02:56:00;0.296;0.094;243.410;1.200;0.000;0.000;0.000
2/2/2007;02:57:00;0.224;0.000;243.090;1.000;0.000;0.000;0.000
2/2/2007;02:58:00;0.226;0.000;243.430;1.000;0.000;0.000;0.000
2/2/2007;02:59:00;0.224;0.000;243.150;1.000;0.000;0.000;0.000
2/2/2007;03:00:00;0.226;0.000;243.890;1.000;0.000;0.000;0.000
2/2/2007;03:01:00;0.226;0.000;244.150;1.000;0.000;0.000;0.000
2/2/2007;03:02:00;0.226;0.000;243.940;1.000;0.000;0.000;0.000
2/2/2007;03:03:00;0.226;0.000;243.730;1.000;0.000;0.000;0.000
2/2/2007;03:04:00;0.224;0.000;243.080;1.000;0.000;0.000;0.000
2/2/2007;03:05:00;0.226;0.000;243.410;1.000;0.000;0.000;0.000
2/2/2007;03:06:00;0.268;0.000;243.940;1.200;0.000;0.000;0.000
2/2/2007;03:07:00;0.304;0.102;244.250;1.200;0.000;0.000;0.000
2/2/2007;03:08:00;0.304;0.100;243.950;1.200;0.000;0.000;0.000
2/2/2007;03:09:00;0.304;0.098;243.680;1.200;0.000;0.000;0.000
2/2/2007;03:10:00;0.302;0.100;243.830;1.200;0.000;0.000;0.000
2/2/2007;03:11:00;0.300;0.098;243.410;1.200;0.000;0.000;0.000
2/2/2007;03:12:00;0.298;0.094;242.850;1.200;0.000;0.000;0.000
2/2/2007;03:13:00;0.298;0.098;243.440;1.200;0.000;0.000;0.000
2/2/2007;03:14:00;0.296;0.096;243.180;1.200;0.000;0.000;0.000
2/2/2007;03:15:00;0.296;0.096;243.200;1.200;0.000;0.000;0.000
2/2/2007;03:16:00;0.284;0.080;242.890;1.200;0.000;0.000;0.000
2/2/2007;03:17:00;0.224;0.000;242.680;1.000;0.000;0.000;0.000
2/2/2007;03:18:00;0.224;0.000;243.180;1.000;0.000;0.000;0.000
2/2/2007;03:19:00;0.226;0.000;243.350;1.000;0.000;0.000;0.000
2/2/2007;03:20:00;0.226;0.000;244.000;1.000;0.000;0.000;0.000
2/2/2007;03:21:00;0.226;0.000;244.090;1.000;0.000;0.000;0.000
2/2/2007;03:22:00;0.302;0.072;243.940;1.400;0.000;0.000;0.000
2/2/2007;03:23:00;0.338;0.130;243.900;1.400;0.000;0.000;0.000
2/2/2007;03:24:00;0.334;0.132;244.170;1.400;0.000;0.000;0.000
2/2/2007;03:25:00;0.334;0.132;244.400;1.400;0.000;0.000;0.000
2/2/2007;03:26:00;0.332;0.132;244.440;1.400;0.000;0.000;0.000
2/2/2007;03:27:00;0.376;0.180;244.690;1.800;0.000;0.000;0.000
2/2/2007;03:28:00;0.414;0.268;245.490;2.000;0.000;0.000;0.000
2/2/2007;03:29:00;0.412;0.266;245.260;2.000;0.000;2.000;0.000
2/2/2007;03:30:00;0.408;0.260;244.390;2.000;0.000;1.000;0.000
2/2/2007;03:31:00;0.408;0.256;243.580;2.000;0.000;1.000;0.000
2/2/2007;03:32:00;0.406;0.254;243.340;2.000;0.000;2.000;0.000
2/2/2007;03:33:00;0.404;0.252;242.890;2.000;0.000;1.000;0.000
2/2/2007;03:34:00;0.402;0.248;242.200;1.800;0.000;2.000;0.000
2/2/2007;03:35:00;0.400;0.244;241.800;1.800;0.000;1.000;0.000
2/2/2007;03:36:00;0.400;0.248;242.230;1.800;0.000;1.000;0.000
2/2/2007;03:37:00;0.312;0.122;242.510;1.400;0.000;2.000;0.000
2/2/2007;03:38:00;0.306;0.112;242.550;1.400;0.000;1.000;0.000
2/2/2007;03:39:00;0.306;0.114;242.930;1.400;0.000;2.000;0.000
2/2/2007;03:40:00;0.308;0.118;243.820;1.400;0.000;1.000;0.000
2/2/2007;03:41:00;0.308;0.118;244.100;1.400;0.000;1.000;0.000
2/2/2007;03:42:00;0.306;0.118;243.840;1.400;0.000;2.000;0.000
2/2/2007;03:43:00;0.302;0.112;242.680;1.200;0.000;1.000;0.000
2/2/2007;03:44:00;0.300;0.110;242.240;1.200;0.000;1.000;0.000
2/2/2007;03:45:00;0.300;0.108;241.900;1.200;0.000;1.000;0.000
2/2/2007;03:46:00;0.300;0.110;242.350;1.200;0.000;2.000;0.000
2/2/2007;03:47:00;0.300;0.112;242.660;1.200;0.000;1.000;0.000
2/2/2007;03:48:00;0.298;0.112;242.720;1.200;0.000;1.000;0.000
2/2/2007;03:49:00;0.298;0.108;242.040;1.200;0.000;1.000;0.000
2/2/2007;03:50:00;0.296;0.108;241.850;1.200;0.000;2.000;0.000
2/2/2007;03:51:00;0.390;0.216;242.220;1.800;0.000;1.000;0.000
2/2/2007;03:52:00;0.372;0.216;242.220;1.800;0.000;1.000;0.000
2/2/2007;03:53:00;0.372;0.214;241.990;1.800;0.000;1.000;0.000
2/2/2007;03:54:00;0.370;0.214;242.130;1.800;0.000;2.000;0.000
2/2/2007;03:55:00;0.370;0.214;242.170;1.800;0.000;1.000;0.000
2/2/2007;03:56:00;0.368;0.216;242.390;1.800;0.000;1.000;0.000
2/2/2007;03:57:00;0.370;0.222;243.270;1.800;0.000;1.000;0.000
2/2/2007;03:58:00;0.320;0.140;244.050;1.400;0.000;1.000;0.000
2/2/2007;03:59:00;0.296;0.100;243.500;1.200;0.000;0.000;0.000
2/2/2007;04:00:00;0.292;0.092;243.060;1.200;0.000;0.000;0.000
2/2/2007;04:01:00;0.224;0.000;242.220;1.000;0.000;0.000;0.000
2/2/2007;04:02:00;0.278;0.000;242.720;1.200;0.000;0.000;0.000
2/2/2007;04:03:00;0.336;0.126;242.930;1.400;0.000;0.000;0.000
2/2/2007;04:04:00;0.334;0.128;243.020;1.400;0.000;0.000;0.000
2/2/2007;04:05:00;0.330;0.126;242.650;1.400;0.000;0.000;0.000
2/2/2007;04:06:00;0.330;0.126;242.720;1.400;0.000;0.000;0.000
2/2/2007;04:07:00;0.326;0.122;242.250;1.400;0.000;0.000;0.000
2/2/2007;04:08:00;0.324;0.120;241.620;1.400;0.000;0.000;0.000
2/2/2007;04:09:00;0.324;0.122;241.940;1.400;0.000;0.000;0.000
2/2/2007;04:10:00;0.322;0.122;242.100;1.400;0.000;0.000;0.000
2/2/2007;04:11:00;0.320;0.122;242.060;1.400;0.000;0.000;0.000
2/2/2007;04:12:00;0.320;0.122;242.310;1.400;0.000;0.000;0.000
2/2/2007;04:13:00;0.320;0.122;242.140;1.400;0.000;0.000;0.000
2/2/2007;04:14:00;0.320;0.124;242.530;1.400;0.000;0.000;0.000
2/2/2007;04:15:00;0.318;0.122;242.230;1.400;0.000;0.000;0.000
2/2/2007;04:16:00;0.318;0.124;242.340;1.400;0.000;0.000;0.000
2/2/2007;04:17:00;0.228;0.000;242.530;1.000;0.000;0.000;0.000
2/2/2007;04:18:00;0.224;0.000;242.960;1.000;0.000;0.000;0.000
2/2/2007;04:19:00;0.226;0.000;242.970;1.000;0.000;0.000;0.000
2/2/2007;04:20:00;0.226;0.000;243.130;1.000;0.000;0.000;0.000
2/2/2007;04:21:00;0.226;0.000;243.150;1.000;0.000;0.000;0.000
2/2/2007;04:22:00;0.224;0.000;242.790;1.000;0.000;0.000;0.000
2/2/2007;04:23:00;0.224;0.000;242.780;1.000;0.000;0.000;0.000
2/2/2007;04:24:00;0.226;0.000;243.330;1.000;0.000;0.000;0.000
2/2/2007;04:25:00;0.226;0.000;243.580;1.000;0.000;0.000;0.000
2/2/2007;04:26:00;0.230;0.000;243.820;1.000;0.000;0.000;0.000
2/2/2007;04:27:00;0.246;0.000;242.690;1.000;0.000;0.000;0.000
2/2/2007;04:28:00;0.246;0.000;241.860;1.000;0.000;0.000;0.000
2/2/2007;04:29:00;0.222;0.000;241.690;1.000;0.000;0.000;0.000
2/2/2007;04:30:00;0.222;0.000;241.940;1.000;0.000;0.000;0.000
2/2/2007;04:31:00;0.224;0.000;242.680;1.000;0.000;0.000;0.000
2/2/2007;04:32:00;0.224;0.000;242.600;1.000;0.000;0.000;0.000
2/2/2007;04:33:00;0.224;0.000;243.310;1.000;0.000;0.000;0.000
2/2/2007;04:34:00;0.226;0.000;243.790;1.000;0.000;0.000;0.000
2/2/2007;04:35:00;0.260;0.000;243.920;1.200;0.000;0.000;0.000
2/2/2007;04:36:00;0.302;0.098;243.370;1.200;0.000;0.000;0.000
2/2/2007;04:37:00;0.302;0.098;243.530;1.200;0.000;0.000;0.000
2/2/2007;04:38:00;0.304;0.100;243.940;1.200;0.000;0.000;0.000
2/2/2007;04:39:00;0.302;0.098;243.540;1.200;0.000;0.000;0.000
2/2/2007;04:40:00;0.300;0.096;243.380;1.200;0.000;0.000;0.000
2/2/2007;04:41:00;0.300;0.096;243.380;1.200;0.000;0.000;0.000
2/2/2007;04:42:00;0.342;0.134;242.680;1.600;0.000;0.000;0.000
2/2/2007;04:43:00;0.408;0.230;242.860;1.800;0.000;0.000;0.000
2/2/2007;04:44:00;0.404;0.234;243.370;1.800;0.000;0.000;0.000
2/2/2007;04:45:00;0.372;0.188;242.830;1.600;0.000;0.000;0.000
2/2/2007;04:46:00;0.328;0.124;242.890;1.400;0.000;0.000;0.000
2/2/2007;04:47:00;0.346;0.112;242.380;1.400;0.000;0.000;0.000
2/2/2007;04:48:00;0.346;0.110;242.160;1.400;0.000;0.000;0.000
2/2/2007;04:49:00;0.340;0.110;241.880;1.400;0.000;0.000;0.000
2/2/2007;04:50:00;0.338;0.122;242.240;1.400;0.000;0.000;0.000
2/2/2007;04:51:00;0.336;0.122;242.440;1.400;0.000;0.000;0.000
2/2/2007;04:52:00;0.334;0.122;242.200;1.400;0.000;0.000;0.000
2/2/2007;04:53:00;0.332;0.120;241.670;1.400;0.000;0.000;0.000
2/2/2007;04:54:00;0.330;0.120;241.720;1.400;0.000;0.000;0.000
2/2/2007;04:55:00;0.330;0.120;241.630;1.400;0.000;0.000;0.000
2/2/2007;04:56:00;0.328;0.120;241.760;1.400;0.000;0.000;0.000
2/2/2007;04:57:00;0.250;0.000;241.630;1.000;0.000;0.000;0.000
2/2/2007;04:58:00;0.234;0.000;241.560;1.000;0.000;0.000;0.000
2/2/2007;04:59:00;0.232;0.000;241.290;1.000;0.000;0.000;0.000
2/2/2007;05:00:00;0.232;0.000;241.810;1.000;0.000;0.000;0.000
2/2/2007;05:01:00;0.234;0.000;242.550;1.000;0.000;0.000;0.000
2/2/2007;05:02:00;0.234;0.000;242.800;1.000;0.000;0.000;0.000
2/2/2007;05:03:00;0.232;0.000;242.400;1.000;0.000;0.000;0.000
2/2/2007;05:04:00;0.232;0.000;242.210;1.000;0.000;0.000;0.000
2/2/2007;05:05:00;0.230;0.000;240.920;1.000;0.000;0.000;0.000
2/2/2007;05:06:00;0.228;0.000;241.030;1.000;0.000;0.000;0.000
2/2/2007;05:07:00;0.230;0.000;241.300;1.000;0.000;0.000;0.000
2/2/2007;05:08:00;0.230;0.000;241.580;1.000;0.000;0.000;0.000
2/2/2007;05:09:00;0.230;0.000;242.160;1.000;0.000;0.000;0.000
2/2/2007;05:10:00;0.230;0.000;241.800;1.000;0.000;0.000;0.000
2/2/2007;05:11:00;0.230;0.000;242.210;1.000;0.000;0.000;0.000
2/2/2007;05:12:00;0.230;0.000;242.690;1.000;0.000;0.000;0.000
2/2/2007;05:13:00;0.230;0.000;241.970;1.000;0.000;0.000;0.000
2/2/2007;05:14:00;0.230;0.000;242.520;1.000;0.000;0.000;0.000
2/2/2007;05:15:00;0.228;0.000;241.450;1.000;0.000;0.000;0.000
2/2/2007;05:16:00;0.228;0.000;241.500;1.000;0.000;0.000;0.000
2/2/2007;05:17:00;0.228;0.000;241.880;1.000;0.000;0.000;0.000
